region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
BE,B,0.0014931573235863736,0.03205886219604724,0.0034284433718397797,0.09456429652264069,0.02254160644759828,0.0036392798920185463,0.005108632030005227,0.02924386171768052,0.09086732220155674,0.0028452143980073996,0.10240073417623984,5.44964264606873e-05,0.10870076585406215,0.02775819371308271,0.005458192882923433,0.0026250128652736534,0.0073792036392789796,0.10812661637548258,0.011374767468147489,0.07344502652821212,0.04135757555394715
BE,C,0.0116661510038443,0.12113302141449728,0.021695932350706937,0.2216499384608692,0.09070038048519703,0.02534190692760734,0.03154871531476142,0.10169421746107692,0.2630501063348303,0.01822804799879667,0.2846171699514684,0.0005039085329955611,0.3048230468683651,0.07901481969877436,0.028308955531222226,0.019606519009935385,0.040538377228296944,0.292406507486763,0.038913882554242094,0.19815141262783467,0.13386828741872023
BE,D,0.0015265785032632687,0.07520181709999996,0.004435171547226675,0.16456848767020704,0.028596586666093268,0.0030370310562836,0.0064727192818194315,0.04491748365298842,0.1657225707726417,0.004393036233490044,0.12662905402035518,6.702579311899263e-05,0.24655491400284385,0.041407158029060254,0.007631485160428825,0.0024773639592531064,0.011788781615206243,0.13389054154270702,0.016122746024748762,0.0830032659941134,0.050569791629528765
BE,E,0.001581919337231046,0.080885129882154,0.010643686445418611,0.15437979189224355,0.04411489041324026,0.0031750829444551973,0.00664951775504171,0.11710741868323642,0.17509062956221916,0.0035548601035726808,0.18564352689021793,7.708866429925247e-05,0.21383349240096708,0.06012600896368206,0.014763034405683906,0.002564197306911665,0.021482001992201728,0.19077770875876576,0.02258803053003547,0.11594813052871063,0.07503713604524616
BE,F,0.0016972779136261,0.1078057377246275,0.0034306924776437,0.1715826026739899,0.084220379333195,0.0033153902345301,0.0076492025357503,0.0938479573060074,0.2337897105274184,0.0078998637173272,0.2615213871207343,7.703623524610901e-05,0.2397539521385493,0.1206330732628279,0.01645314915158,0.0026978110439737,0.0243383171664759,0.2712213506169629,0.0444794744989163,0.1839093221056846,0.1053802796001833
BE,G,0.0030508455105762336,0.0956396548688262,0.006190416062730333,0.23605783955760348,0.0561937882768296,0.005818024667444966,0.012161123655564035,0.060712756360753704,0.2681435231754572,0.0068391083111486,0.20936121081540848,0.00010614785717229203,0.3248528632194356,0.0794373365867904,0.012059033463498266,0.004900356181935633,0.016663293424138064,0.21556645655308226,0.03079637204955267,0.11264560964788256,0.09530248069947238
BE,H,0.0013057279962941334,0.05832033082009095,0.0036144912938144333,0.307361232559432,0.03080900438901225,0.0031044593348555,0.009275827580508184,0.043031764026610686,0.33629786589905186,0.0031484630476263,0.24196017718293786,0.00010250356065452606,0.32939247309548175,0.04502555459811125,0.017990399422237718,0.002263853162102133,0.011050801723404167,0.24245120897081784,0.02887223880199435,0.0785793029559708,0.11571398143866525
BE,I,0.01668698467011,0.1767278425134535,0.0285268369222184,0.1770605173135794,0.1194929120097859,0.0329127251639128,0.0332382459700298,0.1373088501016811,0.3064538521863543,0.0252921663586854,0.345678338315223,0.0003659909636585,0.361485649181077,0.0574229591706519,0.0344736178513443,0.0272165041434535,0.0785266394934134,0.356834893190198,0.0275537849638336,0.1999380463978848,0.185978265415468
BE,J,0.00188583603454905,0.08792366305641619,0.0079772989122611,0.19826357802571648,0.04038975129615115,0.0037413977206295504,0.01707348330403405,0.0371679016662961,0.20227971478241902,0.003762132606027,0.14774395953045372,9.041066242057449e-05,0.2945958269044604,0.040162019408270355,0.00832726294429865,0.0030290231481153998,0.01383340909219525,0.15445498664390045,0.016192718396468,0.0723545946618934,0.053657834820939
BE,K,0.0010214812085158,0.08145254728213526,0.004856456842589199,0.08502742147502146,0.014396929271285969,0.0021782934867675663,0.0096046924812538,0.020343921522034136,0.09603728114341088,0.0025166830677949333,0.0803353249112146,8.022329201240252e-05,0.34691478553293775,0.021953108490031098,0.004098385528824833,0.0016999134231249335,0.007914710035079932,0.08126971831314596,0.008229803746570332,0.029648115057734667,0.030189646199567637
BE,L,0.001094368539183,0.0943677326658899,0.0034794814428932,0.1081416209221446,0.0274565247113144,0.002196832235327,0.0074726990838607,0.0508072453572559,0.1448843031278631,0.0030524606854718,0.130788297090091,6.026581977939631e-05,0.3197799692114674,0.0522630855312396,0.0090677369003163,0.0017671363931694,0.013975710931952,0.1446136531085436,0.0179027304673948,0.0813032651540726,0.0488769349345726
BE,M,0.0012070807512359,0.128185772652111,0.0047238299316555,0.1202210703960193,0.033215697723603,0.0024991055098688,0.0063747029666124,0.0509451814003883,0.1444745502339819,0.0260672387363274,0.1554813312887437,6.742906089875202e-05,0.3196872080255774,0.0512525399471318,0.0066956921205006,0.0019865171578043,0.0101423098340837,0.1720781868840248,0.016778445242948,0.0973657966714924,0.0682406033888985
BE,N,0.0015091557115557998,0.08187049059718235,0.00400139289832885,0.2005977113994885,0.03259291690768775,0.0032873098782014,0.013751706004381699,0.038483140408735,0.2231240610621334,0.0038926414768879,0.18883322874862005,0.00011422523186596544,0.2960060183307825,0.04493722255787755,0.00924398827507915,0.0025329719943267,0.011598699737528799,0.18722673161045972,0.02020172425896195,0.0690003495929708,0.08390233783218205
BE,O,0.001855979457464,0.1310162658280826,0.0082673005940741,0.1319921445246609,0.0409268499169726,0.0038997670533794,0.0114458777345381,0.0629055009089515,0.1785262390538599,0.0064220000844863,0.1878836718343036,9.78318251525417e-05,0.3147583724382501,0.0712274126061771,0.0098264381202892,0.0030720164782246,0.017515319720206,0.2053835789448797,0.01983500598325,0.0894281029705025,0.0697676048308659
BE,P,0.00182988060268865,0.12714136887296046,0.00560570997281315,0.11584570946427566,0.0264923782023613,0.00378610793193375,0.014330040621520698,0.03868375613502645,0.143874979834986,0.00768949513247795,0.13961509857005683,0.00015042351687405002,0.3313982141275307,0.0387540166465455,0.00810566525020425,0.0030059051226265,0.0130386446824476,0.14433864413523395,0.01484889099380635,0.06347443855854204,0.05583956856975085
BE,Q,0.00626213156417,0.1033615001117983,0.0121888022192567,0.1262509451879364,0.0530375092146222,0.0121589044077125,0.0190573507603449,0.0623282244635404,0.1643540025987794,0.0172728758630938,0.1973036140968928,0.0002259166377058,0.2649969205221929,0.0543192507732892,0.0155760248019526,0.0101245117280365,0.0229628925581318,0.208008155105799,0.022984819827653,0.1063099128541154,0.0825576482130122
BE,R,0.0022688900802272,0.1070412766540774,0.0059760871235858,0.1275596063216458,0.0310615372079102,0.0049057767836855,0.0195737469665143,0.043129930261876,0.2144280374455981,0.0070569951781023,0.2117690273346904,0.0001533353708129,0.3235692948833099,0.0410945961661384,0.0084054680848414,0.0038007884111362,0.0152536599917315,0.2318733975986421,0.0159762805690284,0.0652956515670403,0.0997953868843565
BE,S,0.0026952746454485857,0.09989891190228947,0.006242706141782414,0.17487526223185818,0.0673137968642704,0.005377122703756428,0.014782602202172743,0.0661923443215738,0.21535216034223162,0.006201521073502443,0.22267891947142113,0.00014131564897871364,0.29147944196397946,0.07804297057823373,0.0096703891632394,0.004374293272125857,0.014435959532915028,0.2283940378256874,0.031574320496843174,0.1435231469295821,0.09217800807284171
BE,T,0.0058409935559978,0.1719611824527454,0.0126333212665739,0.0872791349862247,0.0261355363606791,0.0154251941925674,0.0173351762543245,0.034859885301213,0.1022867337678102,0.0087425799086914,0.0918403829508096,0.0002141747194805,0.369447531634688,0.0296921763920172,0.0159956412368448,0.010632768131072,0.0222888711321926,0.0957388587429163,0.0136094360057322,0.0539868165037656,0.0457777668181902
BE,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BG,A,0.020645908233795078,0.1386783217542732,0.030808159193586565,0.1963446142817472,0.09818294553976421,0.03704049612137116,0.038416865016600486,0.11586415432606856,0.29106913573518567,0.031309098427817095,0.3109241614239823,0.0004290515379987972,0.3014826508509872,0.06351119001942977,0.0417077280072344,0.032362077111305225,0.06969095419153147,0.31614059412291473,0.03634108451000328,0.1819225478935758,0.172813413997393
BG,B,0.0021430336970134534,0.06352054352343743,0.0049012142334607335,0.12625234533979357,0.03193846639035403,0.004879063746789993,0.016605177418894182,0.05751673401928784,0.16543382667309064,0.0034764186589290535,0.16787020394214397,0.00016699059313895174,0.19204245658084731,0.041961854185492226,0.00984461059683678,0.0036079826526103464,0.013625328259069673,0.17643268047099306,0.01963707330405576,0.09739416988815916,0.0774698029224377
BG,C,0.006664860551076109,0.12020452564497651,0.017237276850032377,0.20715697936595404,0.08659623666491786,0.020963867994669476,0.04235494014237801,0.1085098236161659,0.26419802457676317,0.013956116381183435,0.31642124629037766,0.00034392269320726327,0.2823104642750157,0.07885614818156586,0.025313250261617473,0.012979640645855333,0.04240397887864654,0.3255818672451411,0.03620548026915274,0.2085714858484624,0.14582783441336097
BG,D,0.0015102843790808687,0.06248507382586612,0.004386328204640956,0.15434551464926516,0.0599950424296208,0.003632694466410531,0.013683459811402407,0.06496938900418224,0.17704424259231724,0.008144610357668537,0.21655312798071574,0.00015452280674645605,0.2166997602728993,0.0801437411791219,0.009117504570050745,0.0026268421745432313,0.013295869893178274,0.2176059618737253,0.0325162227690709,0.14920568197006767,0.08599082105548642
BG,E,0.00209261590588833,0.0799333560280068,0.006051958571241132,0.15718291844797191,0.04901534926875329,0.004820351956610043,0.016241088646853048,0.06624791794291693,0.17707603304282152,0.004446539868474814,0.2190905836498256,0.00017619277927353842,0.2165743011056453,0.06680131628325305,0.012326703639805398,0.0035779152853178944,0.01713603535206513,0.22503913463989067,0.02774403590766638,0.13687282461019307,0.08330217870863028
BG,F,0.0015743171416259,0.1027203270322557,0.00557621878368,0.1592169112223702,0.0690107864522736,0.0034878738685141,0.0102515048592864,0.0854108826769713,0.212823114592451,0.0033285024877269,0.2443180769845231,9.706312175332268e-05,0.2740624774818195,0.1081079053130795,0.0165861539552154,0.0026385315374558,0.026337905655326,0.2515764596852357,0.037033510789126,0.1495127799062163,0.0973984868715685
